AreaManagerId,AreaId,AreaDesc,StartDateArea,EndDateArea,UsageId
717,VRE_4331,Bastion,20130426,29991231,BETAALDP
824,824_LICHTB,Straatparken lichtblauwe zone (Oisterwijk),20131024,29991231,BETAALDP
80,B3,zone B max 3 uur,20130228,29991231,BETAALDP
203,DOMPSELSTR,Dompselaerstraat,20120905,29991231,BETAALDP
2448,345_CORR,Parkeergarage Corrider (Veenendaal),20140101,29991231,GARAGEP
2451,14_MARTINI,Garage Martini-ziekenhuis (Groningen),20130917,29991231,GARAGEP
2062,772_HOOG,Garage Hooghuis (Eindhoven),20131030,29991231,GARAGEP
363,T16C_U02,T16C_U02 10c AJ Ernst,20050101,29991231,BETAALDP
363,GRV011KLK,GRV011KLK Garage De Kolk,20140301,29991231,VERGUNP
2448,439_EGG,Eggert (Purmerend),20140101,29991231,GARAGEP
758,758_BARON,Garage De Barones (Breda),20130926,29991231,GARAGEP
166,9875,De Bongerd,20120511,20140101,BETAALDP
363,T13B_U03,T13B_U03 10c Scheldestraat,20050101,29991231,BETAALDP
344,6500,Rubenslaan e.o.,20111118,29991231,BETAALDP
2448,518_NEWB,Garage CS New Babylon (Den Haag),20131125,29991231,GARAGEP
405,405_WEST,Straatparkeren Westerdijk (Hoorn),20131018,20131019,BETAALDP
202,BC3,Bloemstraat,20120511,29991231,BETAALDP
363,T12B_U05,T12B_U05 10c Ceintuur,20050101,29991231,BETAALDP
597,C,Parkeerterrein Ridderstraat,20120524,29991231,BETAALDP
58,LP8,Keppelstraat,20120704,20140626,BETAALDP
928,BPV6,Parkeerdek Eindervoetpad,20120621,29991231,BETAALDP
34,34_P6,P6 Hospitaalgarage (Almere Stad),20140101,29991231,GARAGEP
1891,1891_PRVEE,P+R Station Veenwouden (Feanw&acirc;lden),20150615,29991231,PARKRIDE
2448,307_BARC,Park &amp; Ride Barchman Wuytierslaan (Amersfoort),20131118,29991231,PARKRIDE
363,T14A_H01,T14A_H01 ma-za 09-24,20050101,29991231,BETAALDP
2448,363_BYZA,Garage Byzantium (Amsterdam),20131122,29991231,GARAGEP
363,ZB65,ZB65 Oost-3,20050101,29991231,VERGUNP
301,ZAADMARKT,Zaadmarkt,20130128,29991231,BETAALDP
363,WH98,WH98 Westpoort 3,20050101,29991231,VERGUNP
994,OPB16,Koningswinkelstraat Aldi,20120525,29991231,BETAALDP
2468,2468_SHOF,Garage Scheepjeshof (Veenendaal),20140101,29991231,GARAGEP
518,T_04,Gebieden met regeling T07A,20150601,20150602,BETAALDP
2448,150_HAND,Park &amp; Ride Handelskade (Deventer),20131126,29991231,PARKRIDE
90,L4-4,Oosterstraat,20120808,20130625,BETAALDP
363,WM55_U02,WM55_U02 Sport 10c Radioweg,20050101,29991231,VERGUNP
141,141_JAVA,P&amp;R Javapark P12 (Almelo),20130919,20160201,PARKRIDE
405,405_VALE,Straatparkeren Vale Hen (Hoorn),20131018,20131019,BETAALDP
402,S_KL_DR,Schil Kleine Drift,20130327,29991231,BETAALDP
58,9972,De Dijk,20140626,29991231,BETAALDP
984,1,Tariefgebied laag,20121115,29991231,BETAALDP
794,"5,15",Binderseind,20120328,29991231,BETAALDP
268,268_MARBUR,Garage Mari&euml;nburg (Nijmegen),20131002,29991231,GARAGEP
796,020324,v Noremborghstraat 2,20111003,20111004,BETAALDP
34,34_P11,P11 Leerlinggarage (Almere Stad),20140101,29991231,GARAGEP
479,ZNDDAG,Zaanstad tariefgroep 2 &amp; dagkaart (Midden),20130514,20130517,BETAALDP
664,A13,Westwal,20120426,29991231,BETAALDP
394,4459,HFD Verzetswijk C-zone,20130901,29991231,BETAALDP
2448,150_BOR,Garage De Boreel (Deventer),20131126,29991231,GARAGEP
363,AN95-5,AN95-5 Noord 5,20140101,29991231,VERGUNP
166,52EC,Maximaal-2-uur,20120511,20140101,BETAALDP
392,392_CROAV,Garage Cronj&eacute; (Haarlem),20130926,20130927,GARAGEP
344,8200,Wittevrouwen,20111118,29991231,BETAALDP
243,243_P6,Straatparkeren P6 Boulevard (Harderwijk),20131017,29991231,BETAALDP
353,KLOOSTERHO,Kloosterhof,20130125,20140331,BETAALDP
363,363_PATH,Garage P6 Path&eacute; ArenA/Uitgaansdriehoek (Amsterdam),20141223,29991231,GARAGEP
599,599_NWBW,Garage Nieuwe Binnenweg (Rotterdam),20131011,29991231,GARAGEP
2448,505_MARK,Park &amp; Ride Markettenweg (Dordrecht),20131126,29991231,PARKRIDE
344,B8100,Vogelenbuurt,20130426,20130522,BETAALDP
301,IJSSELPAV,IJsselkade-west (IJsselpaviljoen),20130128,29991231,BETAALDP
363,WP63_U01,WP63_U01 Van Bleiswijkstraat,20050101,29991231,VERGUNP
717,32,Sportpark,20121106,20130423,BETAALDP
983,B,Centrum,20120710,29991231,BETAALDP
299,8727,Bastion,20120316,29991231,BETAALDP
394,4452,HFD Raadhuis C-zone,20130626,29991231,BETAALDP
2460,363_SPAK,Terrein Spaklerweg/Dani&euml;l Goedkoopstraat (Amsterdam),20160404,29991231,TERREINP
1900,1900_BARG,Bargefenne,20140630,29991231,BETAALDP
2448,796_MAY,Park &amp; Ride Mayweg ('s-Hertogenbosch),20131126,29991231,PARKRIDE
988,1F,Zone1f,20120417,29991231,BETAALDP
995,ALLE,"Geheel Lelystad (tbv Politie, College B&amp;W en zorgvergunningen)",20150101,29991231,STADSBREED
363,T16B_U08,T16B_U08 10c Sierplein/Van Oleffenstraat,20050101,29991231,BETAALDP
457,457_ACHT,Straatparkeren Achtergracht (Weesp),20131017,29991231,BETAALDP
717,KDK_4300,Galgeweg,20130426,29991231,BETAALDP
344,B7100,Pijlsweerd Noord,20130426,20130522,BETAALDP
1900,1900_SKWK,Skylwyk,20140630,29991231,BETAALDP
988,2G,Zone2g,20120417,29991231,BETAALDP
388,A16,BZ Westerstraat,20120606,29991231,BETAALDP
402,5,Winkelstraten Schil met duurbeperking,20120223,20130401,BETAALDP
2062,362_VD,Garage V&amp;D Centre (Amstelveen),20131030,29991231,GARAGEP
2062,2007_UIT,Park &amp; Ride De Uithof (Utrecht),20131105,20131106,PARKRIDE
479,ZD01,Zaandam13,20130515,20130516,BETAALDP
518,518_VERHUE,Straatparkeren Ver hu&euml;lweg (den Haag),20131025,20131205,BETAALDP
203,BEEKSTRAAT,Beekstraat,20120905,29991231,BETAALDP
363,BA01_U01,BA01_U01 ma-za 10-18 en do 9-21 Jan Evertsenstraat WS,20120607,29991231,VERGUNP
599,599_HOOGZA,P+R Hoogvliet Zalmplaat (Rotterdam),20140101,29991231,PARKRIDE
794,"7,13",Tiendplein,20120328,29991231,BETAALDP
983,983_WIEEN,Straatparkeren Wie&euml;nplein (Venlo),20140101,20141001,BETAALDP
90,SAN01,Sander Israels-Plein,20130627,29991231,BETAALDP
402,C_SGRAV,Centrum &acute;s-Gravelandseweg,20130327,20160623,BETAALDP
2448,748_PARA,Park &amp; Ride Parallelweg (Bergen op Zoom),20131125,29991231,PARKRIDE
2062,599_WPC,Garage World Port Center (Rotterdam),20131105,29991231,GARAGEP
402,1,Centrum,20120222,20130401,BETAALDP
361,72006,Schil tarief Overstad,20120404,29991231,BETAALDP
402,BS_GIJS_M,Buitenschil Gijsbrecht meters,20130327,29991231,BETAALDP
794,"2,1",Kegelbaan,20120328,29991231,BETAALDP
796,030411,Wolfsdonklaan thv 38,20111004,20111005,BETAALDP
2459,363_PRINS,Garage Prins &amp; Keizer (Amsterdam),20150101,29991231,GARAGEP
2062,345_ARIE,Garage Arie van Hensbergen (Veenendaal),20131105,29991231,GARAGEP
363,OW21_U01,OW21_U01 Zuid JP Heije Overtoom WS,20050101,29991231,VERGUNP
90,KAD01,Noord- en Zuidkade I,20130627,29991231,BETAALDP
861,2012009,Lei,20120327,29991231,BETAALDP
748,9,Sector 9,20120621,29991231,BETAALDP
599,599_HOEK,P+R Hoek van Holland (Rotterdam),20140101,29991231,PARKRIDE
796,030603,Hinthamereinde,20111027,29991231,BETAALDP
90,L4-3,Torenstraat,20120808,20130625,BETAALDP
160,01,"Bruchterweg, Europaweg, Karel Doormanlaan of Koppellaan",20140703,29991231,BETAALDP
2448,1674_STAPL,P+R Stationsplein (Roosendaal),20140101,29991231,PARKRIDE
70,0070_02,Noorderbolwerk &quot;parkeerterrein&quot; en parkeerplaatsen tot huisnummer 11,20150304,29991231,BETAALDP
612,236262,Centrum Zuid,20121025,29991231,BETAALDP
361,72011,Kiss&amp;Ride,20120404,29991231,BETAALDP
2459,363_GEEL,Garage Geelvinck (Amsterdam),20131111,29991231,GARAGEP
363,ZD03B_U04,ZD03B_U04 Van Woustraat Zuid vanaf Lutmastraat WS,20120309,29991231,VERGUNP
479,ZD007,Zaandam7,20130517,29991231,BETAALDP
2448,345_PASS,Parkeergarage Passage (Veenendaal),20140101,29991231,GARAGEP
166,9841,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
758,758_CHAS,Garage Chass&eacute;parking (Breda),20130926,29991231,GARAGEP
2448,757_SALM,Park &amp; Ride Salmstraat (Boxtel),20131125,29991231,PARKRIDE
177,177HTSCP,Garage Het Schip (Raalte),20131009,29991231,GARAGEP
424,3,Vestigingplein,20120413,29991231,BETAALDP
2459,599_WEST,Garage Westblaak (Rotterdam),20131112,29991231,GARAGEP
361,L,Vergunninggebied L,20100101,29991231,VERGUNP
632,ZONEB,4 uurs Zone Binnenstad Woerden,20121011,20130516,BETAALDP
717,VRE_4330,Gedempte Haven,20130501,29991231,BETAALDP
503,503_PAMK,Straatparkeren Paardenmarkt (Delft),20131022,20131204,BETAALDP
2448,160_PRSTA,P+R Stationsweg (Mari&euml;nberg),20150731,29991231,PARKRIDE
373,SCHZONEA,Schoorl - Zone A,20130320,29991231,BETAALDP
392,392_CRO,Garage Cronj&eacute; (Haarlem),20130926,29991231,GARAGEP
2448,758_CENT,Garage Centrum (Breda),20131125,29991231,GARAGEP
2448,796_PARA,Park &amp; Ride Parallelweg ('s-Hertogenbosch),20131126,29991231,PARKRIDE
363,T14B_U08,T14B_U08 10c Fizeau/Drie Burgpad,20050101,29991231,BETAALDP
363,T14C_U01,T14C_U01 10c XXVI August Alleb&eacute;plein,20130523,29991231,BETAALDP
2448,758_STAT,Park &amp; Ride Stationsweg (Breda),20131125,29991231,PARKRIDE
717,DMB_4306,De Tol,20130426,29991231,BETAALDP
2062,637_BELGLA,Parkeergerage Belgi&euml;laan (Zoetermeer),20131024,20160322,GARAGEP
388,A23,BZ Zuiderkerkplein,20120606,29991231,BETAALDP
2448,363_COM,Park &amp; Ride Comeniusstraat (Amsterdam),20131122,29991231,PARKRIDE
1883,1883_DWIE,Garage De Wie&euml;r (Sittard),20160301,29991231,GARAGEP
1900,1900_NIMT,Nieuwmarkt,20140630,29991231,BETAALDP
2462,376_TERG,Terrein Tergooiziekenhuizen locatie Blaricum (Blaricum),20131114,29991231,TERREINP
2448,106_STAT,Park &amp; Ride Stationsplein (Assen),20131122,29991231,PARKRIDE
796,010206,Vughterstraat 3,20110930,20111001,BETAALDP
392,392_STA,Garage Station (Haarlem),20130926,29991231,GARAGEP
637,637_BELGLA,Parkeergarage Belgi&euml;laan (Zoetermeer),20130927,20160322,GARAGEP
965,BZS60C,Blauwe Zone Kloosterstraat WC (S),20120530,29991231,BLAUWEZ
796,030410,Wolfsdonklaan thv 1,20111004,20111005,BETAALDP
402,2,Schil,20120222,20130401,BETAALDP
984,3A6,Hoog onbeperkt 6,20120502,20120503,BETAALDP
363,SV50_U01,SV50_U01 Alleb&eacute; en Delflandplein 10c,20050101,29991231,VERGUNP
664,A29,Vogelzangweg,20120426,29991231,BETAALDP
855,855_EMMA,Parkeergarage Emmapassage (Tilburg),20131008,29991231,GARAGEP
1708,1708_SSTRA,Straatparkeren Scholestraat (Steenwijkerland),20131018,29991231,BETAALDP
2448,757_PARN,Park &amp; Ride Parallelweg Noord (Boxtel),20131125,20150527,PARKRIDE
2448,437_STAT,Park &amp; Ride Stationsplein (Duivendrecht),20131128,29991231,PARKRIDE
2460,363_MOLU,Terrein Molukkenstraat (Amsterdam),20131112,29991231,TERREINP
388,A8,BZ van Linschotenstraat,20120606,29991231,BETAALDP
797,BZV,Blauwe Zone Vlijmen,20120417,29991231,BLAUWEZ
80,B4,"tarief zone B met koopavond, max 1 uur",20130306,29991231,BETAALDP
632,ZONEE,Kort Parkeren Station Woerden,20121011,20121012,BETAALDP
344,B8300,Pijlsweerd,20130426,20130522,BETAALDP
928,BPV9,Deken Quodbachlaan,20120621,29991231,BETAALDP
2448,307_PIET,Park &amp; Ride Piet Mondriaanplein (Amersfoort),20131118,29991231,PARKRIDE
772,772_BLEEK,Straatparkeren Bleekweg (Eindhoven),20131023,29991231,BETAALDP
2062,268_DUK,Garage Dukenburg (Nijmegen),20131105,29991231,GARAGEP
569,BZC,Blauwe Zone C (Nieuwveen),20120420,29991231,BLAUWEZ
141,141_CS,P&amp;R Centraal Sation (Almelo),20130919,20150428,PARKRIDE
299,8717,Schievestraat-N,20120316,29991231,BETAALDP
861,2012006,Bree,20120327,29991231,BETAALDP
1525,BZ1,Voorhout,20121016,29991231,BETAALDP
575,575_ORANJE,Straatparkeren Oranje zone (Noordwijk),20131024,29991231,BETAALDP
796,020201,Buitendijk,20111027,20140520,BETAALDP
363,T14_COMBI,T14_COMBI T14A combi ma-vr 09-19,20050101,29991231,BETAALDP
90,BUR02,Burg. Wuiteweg II,20130627,29991231,BETAALDP
620,PSURS_01,Parkeerschijfzone Ursulinenhof,20120220,29991231,BLAUWEZ
612,612_THEAG,Garage Theater (Spijkenisse),20131010,29991231,GARAGEP
2448,361_KRUS,Park &amp; Ride Kruseman van Eltenweg (Alkmaar),20131118,29991231,PARKRIDE
193,193_LUBECK,Parkeergarage L&uuml;beckgarage (Zwolle),20131009,29991231,GARAGEP
1900,1900_VEEP,Straatparkeren Veemarktplein (Sneek),20131025,29991231,BETAALDP
141,141_RIET,P&amp;R De Riet (Almelo),20130919,20160201,PARKRIDE
363,BA01C,BA01C Baarsjes 1.3,20100101,29991231,VERGUNP
160,10,Bruchterweg,20120425,20140101,BETAALDP
363,WP61A_U03,WP61A_U03 Transformatorweg sport 10c,20050101,29991231,VERGUNP
400,2A,Zone 2A,20120822,20121019,BETAALDP
1783,1783_POEL,Straatparkeren centrum Poeldijk (Westland),20131024,29991231,BETAALDP
637,637_RAYON1,Straatparkeren in rayon1 - centrum Zoetermeer (Zoetermeer),20131024,29991231,BETAALDP
984,3A16,Hoog onbeperkt 16,20120502,20120503,BETAALDP
14,KORREWEG,,20131203,20131204,VERGUNP
717,20,Parkeerterrein Kanaalweg Westzijde,20121016,20130423,BETAALDP
90,STA01,Stationsweg,20130627,29991231,BETAALDP
713,713_KKPL,Straatparkeren Kerkplein (Sluis),20131021,29991231,BETAALDP
405,405_VAL2,Straatparkeren Vale Hen 2 Breed (Hoorn),20131018,20131019,BETAALDP
405,405_21516,Breed,20140623,29991231,BETAALDP
984,2,Tariefgebied midden,20121115,29991231,BETAALDP
713,713_BTP,Straatparkeren Blauwe Torenpad (Sluis),20131021,29991231,BETAALDP
2448,1883_ANNA,Annastraat (Sittard-Geleen),20140101,20140102,GARAGEP
90,L4-7,Reidingweg,20120808,20130625,BETAALDP
363,GRV003ZO,GRV003ZO Garage Zocherstraat,20131001,29991231,VERGUNP
994,OPB21,Poststraat,20120525,29991231,BETAALDP
981,10,Maastrichterlaan parkeerplaatsen voor Winkelcentrum Drieland,20120830,29991231,BETAALDP
484,484_TOUP,Straatparkeren Toussaintplein (Alphen a/d Rijn),20131022,20140718,BETAALDP
363,OZ31-03,OZ31-03 Zuid 2.2,20050101,29991231,VERGUNP
106,A15,Burg de Dreuplein (thv Dreuflat),20121113,29991231,BETAALDP
717,VRP_4318,Veersedam West,20130426,29991231,BETAALDP
928,BPV2,Van Beethovenstraat,20120621,29991231,BETAALDP
796,010101,Prins Bernhardstraat,20111027,29991231,BETAALDP
717,24,Parkeerterrein Strandweg,20121016,20130423,BETAALDP
344,B13100,Laan van Nieuw Guinea,20130426,20130522,BETAALDP
664,A5,Damplein,20120426,29991231,BETAALDP
796,030606,Noordwal 2,20111014,29991231,BETAALDP
2460,363_MID,Garage Middenweg (Amsterdam),20131112,29991231,GARAGEP
363,BL90_U02,BL90_U02 BL1 BosenLommerweg en JanvGalen WS,20050101,29991231,VERGUNP
164,H4D001,Dag parkeerterrein Sherwood rangers,20140101,29991231,BETAALDP
762,762_KERK,Parkeerterrein Kerkstraat (Deurne),20140101,29991231,BETAALDP
928,BPV1,J.S. Bachstraat,20120621,29991231,BETAALDP
166,52E1,Maximaal-4-uur Meeuwenpln,20120511,20140101,BETAALDP
2449,398_ZUID,Garage Zuidtangent (Heerhugowaard),20131107,29991231,GARAGEP
58,BP4,'T Panwurk,20120704,20130701,BETAALDP
363,WP60A,WP60A Westerpark 1.4 Frederik Hendrik en Hugo de Grootbuurt,20050101,29991231,VERGUNP
928,BPV4,Mozartstraat (nabij theater),20120621,29991231,BETAALDP
363,T13B_U07,T13B_U07 10c Van Wou_2,20050101,29991231,BETAALDP
114,VAK7,Hoofdstraat,20120427,20140721,BETAALDP
599,599_PRAL,P+R Alexander (Rotterdam),20131011,29991231,PARKRIDE
599,599_BHST,Garage Benthuizerstraat (Rotterdam),20131011,29991231,GARAGEP
163,163_HENR,Garage Henri Dunant (Hellendoorn),20131001,29991231,GARAGEP
363,AN95-1,AN95-1 Noord 1,20050101,29991231,VERGUNP
984,2C,Midden C,20120502,20120503,BETAALDP
796,030513,Citadellaan (Cup),20111027,29991231,BETAALDP
777,RODEPOORT,Gebiedscode Rode Poort,20130716,29991231,BETAALDP
166,52E0,Maximaal-4-uur Meeuwenpln,20120511,20140101,BETAALDP
479,ZNDEEN,Zaanstad tariefgroep 2 (Midden),20130514,20130517,BETAALDP
166,981E,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
363,OW20_U10,OW20_U10 Bilderdijk WS,20050101,29991231,VERGUNP
402,BS_GIJS_GL,Buitenschil Gijsbrecht Gladiolusstraat,20130327,29991231,BETAALDP
828,828_BOSS,Garage Bergoss (Oss),20131009,29991231,GARAGEP
400,5,Zone 5,20120822,29991231,BETAALDP
34,ALMSTAD,straatparkeren almere stad,20120306,29991231,BETAALDP
363,ELAAD,ELAAD E8 Opladen Electrische voertuigen,20161201,29991231,ELAADP
599,599_MATP,Garage Mathenesserplein (Rotterdam),20131011,29991231,GARAGEP
772,772_KEIZER,Straatparkeren Keizersgracht (Eindhoven),20131023,29991231,BETAALDP
2062,867_TAX,Terrein Taxandriaweg II (Waalwijk),20131106,29991231,TERREINP
796,020123,Havensingel 1 nabij wilhelminabrug,20110930,20111001,BETAALDP
150,325,Noordenbergpoortgarage (begane grond),20121218,20140101,BETAALDP
90,L4-ZA-4,Burg. Wuiteweg,20120907,20130625,BETAALDP
717,26,Parkeerterrein Westhove,20121016,20130423,BETAALDP
794,"7,17",Wilhelminalaan,20120328,29991231,BETAALDP
2460,762_WOLF,Garage Wolfsberg (Deurne),20131112,29991231,GARAGEP
796,010113,Postelstraat,20110930,20111001,BETAALDP
90,MOL01,Moleneind,20130627,20140401,BETAALDP
363,OS76,OS76 Nieuw-West 2,20050101,29991231,VERGUNP
917,BZ,Blauwe Zone,20120921,29991231,BLAUWEZ
965,BZB60A,Blauwe zone Patersplein2 (B),20120530,20120531,BETAALDP
1525,BZ2,Sassenheim,20121016,29991231,BETAALDP
965,BZB60D,Blauwe Zone Minister Ruijsstraat a (B),20120530,29991231,BLAUWEZ
106,A32,Overcingellaan(terrein ten noorden van N.S. Rijwielstalling),20121113,29991231,BETAALDP
106,A27,Groningerstraat (tussen Kloekhorststraat en Het Kanaal),20121113,29991231,BETAALDP
74,84010,Schil Noord,20130305,29991231,BETAALDP
988,1I,Zone1i,20120417,29991231,BETAALDP
344,V5400,Leidseweg e.o.,20130124,29991231,VERGUNP
392,392_HOUT,Garage Houtplein (haarlem),20130926,29991231,GARAGEP
1895,BZ1,Blauwe Zone,20120608,20120710,BETAALDP
114,78115,Dordsedwarsstraat P1,20140722,29991231,BETAALDP
1916,7,Park Vronesteijn,20120321,29991231,BLAUWEZ
748,P13,Plein 13/de Kaai,20120621,29991231,BETAALDP
664,A10,M.A. de Ruijterstraat,20120426,29991231,BETAALDP
34,34_SANTIA,Santiagogarage (Almere Buiten),20140101,29991231,GARAGEP
988,2K,Zone2k,20120417,29991231,BETAALDP
166,97B0,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
90,KIR01,Kiryat Onoplein,20130627,29991231,BETAALDP
106,A17,Kanaalstraat,20121113,29991231,BETAALDP
597,A,Ridderhof-Albert Heijn,20120524,29991231,BETAALDP
344,B3300,Hendrik Tollensstraat e.o.,20130426,20130522,BETAALDP
794,"7,4",Regenboog,20120328,29991231,BETAALDP
983,D,Noordoost Rosarium,20120710,29991231,BETAALDP
363,RB45C_U01,RB45C_U01 Zorgvlied 10c+14B,20050101,29991231,VERGUNP
664,A4,Ruijterlaan,20120426,29991231,BETAALDP
299,8726,Kerkstraat,20120316,29991231,BETAALDP
297,ZONE4,Parkeerterrein Veerweg,20121026,29991231,BETAALDP
664,A24,Reigerstraat/Nachtegaallaan/Heernisseweg,20120426,29991231,BETAALDP
575,575_NORTH,Straatparkeren Northgodreef t.h. manege (Noordwijk),20131024,29991231,BETAALDP
299,8716,Keizer Hendrikstraat,20120316,29991231,BETAALDP
164,H4C001,Dag parkeerterrein Wolter ten Cate straat,20140101,29991231,BETAALDP
344,7300,Zeeheldenbuurt,20111118,29991231,BETAALDP
1783,1783_STOK1,Straatparkeren Stokdijkkade 1 te Naaldwijk (Westland),20131024,29991231,BETAALDP
114,78102,Min.Kanstraat P1,20140722,29991231,BETAALDP
965,BZB60M,Blauwe Zone Wilh. Bakkerij Dreessen (B),20120530,29991231,BLAUWEZ
796,020105,Windmolenbergstraat,20111027,29991231,BETAALDP
620,PSLIJN_01,Parkeerschijfzone Lijnbaan,20120220,29991231,BLAUWEZ
1783,1783_MONST,Straatparkeren centrum Monster (Westland),20131024,29991231,BETAALDP
796,020106,Zuid-Willemsvaart 1,20111027,29991231,BETAALDP
363,T13B_U06,T13B_U06 10c Ferdinand Bol,20050101,29991231,BETAALDP
2460,268_FIFT,Garage FiftyTwoDegrees (Nijmegen),20131112,29991231,GARAGEP
796,020406,Havensingel,20111003,20111004,BETAALDP
479,ZD011,Zaandam11,20130517,29991231,BETAALDP
363,BA01A_U02,BA01A_U02 ma-za 10-18 Admiraal de Ruyterweg WS,20140131,29991231,VERGUNP
2448,606_PARA,Parallelweg (Schiedam),20140101,20140102,PARKRIDE
1900,1900_SFSTR,Straatparkeren Stadsfenne Strand (Sudwest Fryslan),20131105,20140101,BETAALDP
299,8719,Karel van Gelrestraat-hof,20120316,29991231,BETAALDP
2462,796_JBZT,Terrein Jeroen Bosch Ziekenhuis ('s-Hertogenbosch),20131114,29991231,TERREINP
344,1200,Janskerkhof,20111014,29991231,BETAALDP
200,200_ZC,Straatparkeren Zone C Centrum (Apeldoorn),20131212,20131213,BETAALDP
203,VELUWHALZD,Veluwehal - zuid,20120905,29991231,BETAALDP
2449,363_P1VU,Garage P1 VUmc (Amsterdam),20131106,29991231,GARAGEP
344,V8300,Pijlsweerd,20130124,29991231,VERGUNP
599,599_6,Zone 6 (Rotterdam),20131101,20140101,BETAALDP
748,6,Sector 6,20120621,29991231,BETAALDP
453,9251,Gebied 9251,20120525,29991231,BETAALDP
114,78105,Stationsstraat,20140722,29991231,BETAALDP
344,99800,Winkelgebied Plantage,20130528,29991231,BETAALDP
664,D1,Marconi/Edison/Braille/Heemskerkstraat,20120426,29991231,BETAALDP
353,KONINGSHOF,Koningshof,20130801,20140331,BETAALDP
243,243_P17,Terrein P17 Kloosterplein (Harderwijk),20130930,29991231,TERREINP
363,OZ31-03_U2,OZ31-03_U2 Project Haringvlietbuurt,20050101,29991231,VERGUNP
796,020127,Wilhelminaplein,20110930,20111001,BETAALDP
363,T16C,T16C ma-vr 09-19,20050101,29991231,BETAALDP
2448,363_MUSE,Garage Museumplein (Amsterdam),20131122,29991231,GARAGEP
717,DMB_4310,"Ooststraat, Markt, Weststraat",20130426,29991231,BETAALDP
1684,4,Blauwe Zone,20120301,29991231,BLAUWEZ
203,TORENPLEIN,Torenplein,20120905,29991231,BETAALDP
796,030515,Geldersedam,20111013,20111014,BETAALDP
794,"5,9",De Clundert,20120328,29991231,BETAALDP
2448,603_BOGP5,In de Bogaard P5 (Rijswijk),20140101,29991231,GARAGEP
772,772_SCHIL,Straatparkeren schilgebied (Eindhoven),20131023,29991231,BETAALDP
222,222_VAWE,Straatparkeren Varkensweide (Doetinchem),20131024,29991231,BETAALDP
363,T12B_U06,T12B_U06 WS Cuyp / F. Bol,20050101,29991231,BETAALDP
356,356_STHS,Garage Stadhuis (Nieuwegein),20131004,29991231,GARAGEP
397,9151,Gebied E,20120110,20120116,BETAALDP
405,405_21520,Bierkade,20140623,29991231,BETAALDP
344,B10100,NIeuw Welgelegen,20130426,20130522,BETAALDP
90,DRI01,De Drift,20130627,20140401,BETAALDP
402,BS_PROF,Buitenschil Prof.De Jongstraat e.o.,20130327,29991231,BETAALDP
166,52E7,Maximaal-2-uur,20120511,20140101,BETAALDP
193,193_VECHT,"Vechtstraat, achter supermarkt (Zwolle)",20131101,29991231,BETAALDP
2062,363_OLYM,Garage Olympisch Stadion (Amsterdam),20131030,29991231,GARAGEP
363,T17A,T17A ma-vr 09-19 za 12-19,20050101,29991231,BETAALDP
2453,268_CASI,Garage Holland Casino (Nijmegen),20131111,29991231,GARAGEP
397,B,Gebied B,20120116,29991231,BETAALDP
166,981D,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
222,222_AMST,Straatparkeren Amphionstraat (Doetinchem),20131024,29991231,BETAALDP
